date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,power
2017/01/13,14:17:39,39,325,-0.458435,0.888611,0.000549316,0.013855,-1.43982,-0.672134,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,359,-0.458435,0.888611,0.000549316,0.013916,-1.44604,-0.675354,125.413,0,0,0.484375,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,389,-0.458435,0.888611,0.000549316,0.013916,-1.44604,-0.675354,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,410,-0.458435,0.888611,0.000610352,0.0139771,-1.45547,-0.672348,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,425,-0.458435,0.888611,0.000610352,0.0139771,-1.45547,-0.672348,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,442,-0.458435,0.888611,0.000610352,0.0140381,-1.46168,-0.675552,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,492,-0.458435,0.888611,0.000610352,0.0140381,-1.46168,-0.675552,125.413,0,0,0.484375,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:39,39,509,-0.458435,0.888611,0.000610352,0.0141602,-1.47412,-0.681961,125.413,0,0,0.492188,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:39,39,526,-0.458435,0.888611,0.000610352,0.0141602,-1.47412,-0.681961,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,558,-0.458435,0.888611,0.000610352,0.0142212,-1.48033,-0.685165,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,592,-0.458435,0.888611,0.000610352,0.0142212,-1.48033,-0.685165,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,593,-0.458435,0.888611,0.000610352,0.0142822,-1.48655,-0.688385,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,626,-0.458435,0.888611,0.000610352,0.0142822,-1.48655,-0.688385,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,660,-0.458435,0.888611,0.000610352,0.0143433,-1.49277,-0.691589,125.413,0,0,0.484375,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,675,-0.458435,0.888611,0.000610352,0.0143433,-1.49277,-0.691589,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,709,-0.458435,0.888611,0.000610352,0.0143433,-1.49277,-0.691589,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,725,-0.458435,0.888611,0.000610352,0.0143433,-1.49277,-0.691589,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,742,-0.458435,0.888611,0.000671387,0.0144043,-1.50219,-0.688583,125.412,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,776,-0.458435,0.888611,0.000671387,0.0144043,-1.50219,-0.688583,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,808,-0.458435,0.888611,0.000671387,0.0144043,-1.50219,-0.688583,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,825,-0.458435,0.888611,0.000671387,0.0144043,-1.50219,-0.688583,125.412,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,859,-0.458435,0.888611,0.000671387,0.0144653,-1.50841,-0.691803,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,890,-0.458435,0.888611,0.000671387,0.0144653,-1.50841,-0.691803,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,891,-0.458435,0.888611,0.000671387,0.0145264,-1.51463,-0.695007,125.412,0,0,0.492188,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:39,39,926,-0.458435,0.888611,0.000671387,0.0145264,-1.51463,-0.695007,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,974,-0.458435,0.888611,0.000671387,0.0145264,-1.51463,-0.695007,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,42,-0.458435,0.888611,0.000671387,0.0145264,-1.51463,-0.695007,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,59,-0.458435,0.888611,0.000671387,0.0145874,-1.52084,-0.698212,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,60,-0.458435,0.888611,0.000671387,0.0145874,-1.52084,-0.698212,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,61,-0.458435,0.888611,0.000671387,0.0145874,-1.52084,-0.698212,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,75,-0.458435,0.888611,0.000671387,0.0145874,-1.52084,-0.698212,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,109,-0.458435,0.888611,0.000732422,0.0146484,-1.53027,-0.695206,125.412,0,0,0.492188,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:40,40,127,-0.458435,0.888611,0.000732422,0.0146484,-1.53027,-0.695206,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,159,-0.458435,0.888611,0.000732422,0.0147095,-1.53649,-0.69841,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,209,-0.458435,0.888611,0.000732422,0.0147095,-1.53649,-0.69841,125.412,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,210,-0.458435,0.888611,0.000732422,0.0147095,-1.53649,-0.69841,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,225,-0.458435,0.888611,0.000732422,0.0147095,-1.53649,-0.69841,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,267,-0.458435,0.888611,0.000732422,0.0147095,-1.53649,-0.69841,125.412,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,292,-0.458435,0.888611,0.000732422,0.0147095,-1.53649,-0.69841,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,325,-0.458435,0.88855,0.000732422,0.0147095,-1.53638,-0.698486,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,326,-0.458435,0.88855,0.000732422,0.0147095,-1.53638,-0.698486,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,342,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,375,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,442,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,443,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,459,-0.458435,0.888611,0.000732422,0.0147705,-1.5427,-0.701614,125.412,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:40,40,476,-0.458435,0.888611,0.000732422,0.0147705,-1.5427,-0.701614,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,509,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,527,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,559,-0.458435,0.888611,0.000732422,0.0148315,-1.54892,-0.704834,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,575,-0.458435,0.888611,0.000732422,0.0148315,-1.54892,-0.704834,125.412,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,625,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,626,-0.458435,0.88855,0.000732422,0.0147705,-1.5426,-0.701706,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,642,-0.458435,0.88855,0.000793457,0.0148315,-1.55202,-0.6987,125.409,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,675,-0.458435,0.88855,0.000793457,0.0148315,-1.55202,-0.6987,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,725,-0.458435,0.888611,0.000793457,0.0148926,-1.55835,-0.701828,125.412,0,0,0.492188,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:40,40,726,-0.458435,0.888611,0.000793457,0.0148926,-1.55835,-0.701828,125.412,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,760,-0.458435,0.88855,0.000793457,0.0148926,-1.55824,-0.701904,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,775,-0.458435,0.88855,0.000793457,0.0148926,-1.55824,-0.701904,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,792,-0.458435,0.88855,0.000732422,0.0148926,-1.55503,-0.708115,125.409,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:40,40,826,-0.458435,0.88855,0.000732422,0.0148926,-1.55503,-0.708115,125.409,0,0,0.492188,-0.0078125,-0.0078125,0,222,0
