date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,power
2017/01/16,15:55:06,6,716,0.969238,-0.245605,-0.0140381,-0.0022583,-1.62294,0.144333,28.441,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,717,0.968994,-0.246521,-0.0139771,-0.0022583,-1.616,0.14415,28.5496,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,718,0.968994,-0.246521,-0.0139771,-0.0022583,-1.616,0.14415,28.5496,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,800,0.968811,-0.247375,-0.0139771,-0.0022583,-1.61593,0.145554,28.6497,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,899,0.968567,-0.24823,-0.013916,-0.0022583,-1.60898,0.145264,28.7514,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,900,0.968567,-0.24823,-0.013916,-0.0022583,-1.60898,0.145264,28.7514,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,916,0.968323,-0.249146,-0.013916,-0.00219727,-1.60709,0.153564,28.8602,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,949,0.968323,-0.249146,-0.013916,-0.00219727,-1.60709,0.153564,28.8602,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,950,0.96814,-0.25,-0.013855,-0.00219727,-1.60024,0.153214,28.9602,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,982,0.967896,-0.250854,-0.013855,-0.00219727,-1.60006,0.154633,29.062,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,17,0.967896,-0.250854,-0.013855,-0.00219727,-1.60006,0.154633,29.062,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:07,7,49,0.967896,-0.250854,-0.013855,-0.00219727,-1.60006,0.154633,29.062,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,67,0.967651,-0.251709,-0.013855,-0.0022583,-1.60165,0.149292,29.1638,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,200,0.967651,-0.251709,-0.013855,-0.0022583,-1.60165,0.149292,29.1638,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,299,0.967468,-0.252563,-0.013855,-0.00219727,-1.59981,0.157455,29.264,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,300,0.967224,-0.253479,-0.013855,-0.0022583,-1.60143,0.152206,29.3725,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:07,7,352,0.967224,-0.253479,-0.013855,-0.0022583,-1.60143,0.152206,29.3725,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
