SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
0, 0.2100, 68, -0.4696, 0.2007, -0.8623, 0.3391, -0.2823, -0.0264, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0003, -0.0007, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2125, 69, -0.4697, 0.2006, -0.8662, 0.1357, 0.1250, 0.3091, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0003, -0.0008, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2175, 70, -0.4777, 0.2085, -0.8624, -0.1327, 0.0208, -0.7713, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0003, -0.0007, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2200, 71, -0.4898, 0.1965, -0.8738, 0.2499, 1.0009, -0.1200, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0004, -0.0007, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2250, 72, -0.4659, 0.2004, -0.8777, 0.2041, -0.1551, -0.1623, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0004, -0.0008, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2275, 73, -0.4620, 0.1963, -0.8892, 0.2670, 0.1267, 0.1704, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0005, -0.0009, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2300, 74, -0.4777, 0.2046, -0.8624, -0.1962, 0.0299, -0.2942, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0004, -0.0008, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2325, 75, -0.4659, 0.1965, -0.8776, -0.1935, -0.0312, -0.0209, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0005, -0.0010, 0.0031, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2350, 76, -0.4778, 0.2083, -0.8701, 0.2664, 0.0506, -0.1680, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0005, -0.0009, 0.0031, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.2375, 77, -0.4697, 0.2046, -0.8624, 0.0089, -0.1493, 0.3855, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0004, -0.0009, 0.0031, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
